TargetID,Region,Quarter,Year,MonthlyTarget,YTDTarget,AreaManager,AchievementPercent
T001410,South,Q4,2023,17862,214344,Mr./Ms. Mehta,113.49
T001411,East,Q4,2023,11502,138024,Mr./Ms. Reddy,125.27
T001412,West,Q4,2023,16672,200064,Mr./Ms. Reddy,116.67
T001413,Central,Q1,2025,11247,134964,Mr./Ms. Gupta,113.33
T001414,Central,Q4,2024,11983,143796,Mr./Ms. Verma,82.99
T001415,East,Q2,2023,13253,159036,Mr./Ms. Mehta,106.52
T001416,Central,Q3,2023,7334,88008,Mr./Ms. Reddy,95.08
T001417,North,Q3,2023,13288,159456,Mr./Ms. Singh,115.34
T001418,North,Q1,2024,9235,110820,Mr./Ms. Mehta,100.22
T001419,East,Q1,2024,6467,77604,Mr./Ms. Gupta,88.39
T001420,West,Q2,2023,7087,85044,Mr./Ms. Verma,111.95
T001421,North,Q3,2023,8109,97308,Mr./Ms. Reddy,99.22
T001422,South,Q3,2023,6344,76128,Mr./Ms. Singh,84.22
T001423,East,Q3,2023,13282,159384,Mr./Ms. Gupta,128.92
T001424,North,Q4,2025,10196,122352,Mr./Ms. Iyer,87.3
T001425,East,Q1,2023,16715,200580,Mr./Ms. Mehta,85.43
T001426,East,Q2,2023,17153,205836,Mr./Ms. Sharma,121.3
T001427,North,Q2,2024,18911,226932,Mr./Ms. Reddy,94.67
T001428,Central,Q4,2025,14131,169572,Mr./Ms. Gupta,114.44
T001429,East,Q2,2024,8296,99552,Mr./Ms. Verma,108.67
T001430,North,Q4,2023,8807,105684,Mr./Ms. Patel,85.75
T001431,South,Q1,2024,17796,213552,Mr./Ms. Iyer,96.58
T001432,West,Q4,2024,16272,195264,Mr./Ms. Mehta,85.85
T001433,North,Q1,2024,8936,107232,Mr./Ms. Patel,85.49
T001434,North,Q1,2025,7254,87048,Mr./Ms. Gupta,103.61
T001435,East,Q4,2025,19233,230796,Mr./Ms. Iyer,105.12
T001436,East,Q2,2024,13542,162504,Mr./Ms. Verma,113.17
T001437,South,Q1,2023,10338,124056,Mr./Ms. Iyer,79.76
T001438,North,Q1,2024,9494,113928,Mr./Ms. Patel,84.65
T001439,West,Q4,2025,8389,100668,Mr./Ms. Patel,105.05
T001440,East,Q1,2024,15825,189900,Mr./Ms. Patel,71.64
T001441,North,Q1,2024,17116,205392,Mr./Ms. Iyer,93.55
T001442,South,Q3,2023,18836,226032,Mr./Ms. Gupta,96.8
T001443,North,Q4,2025,5878,70536,Mr./Ms. Reddy,126.39
T001444,Central,Q2,2024,14732,176784,Mr./Ms. Verma,74.77
T001445,Central,Q3,2025,15435,185220,Mr./Ms. Mehta,115.76
T001446,East,Q3,2023,5973,71676,Mr./Ms. Mehta,98.37
T001447,North,Q2,2024,18816,225792,Mr./Ms. Reddy,113.71
T001448,East,Q2,2023,12927,155124,Mr./Ms. Mehta,122.04
T001449,East,Q2,2025,14558,174696,Mr./Ms. Mehta,128.92
T001450,East,Q3,2024,16327,195924,Mr./Ms. Patel,120.11
T001451,Central,Q4,2024,18071,216852,Mr./Ms. Iyer,117.92
T001452,West,Q2,2025,12656,151872,Mr./Ms. Reddy,101.67
T001453,Central,Q2,2024,19629,235548,Mr./Ms. Singh,123.66
T001454,East,Q1,2023,19304,231648,Mr./Ms. Verma,92.96
T001455,East,Q2,2023,12497,149964,Mr./Ms. Sharma,127.33
T001456,North,Q3,2025,15108,181296,Mr./Ms. Iyer,97.45
T001457,North,Q3,2025,13815,165780,Mr./Ms. Verma,93.96
T001458,North,Q4,2024,13928,167136,Mr./Ms. Iyer,90.2
T001459,Central,Q1,2023,12043,144516,Mr./Ms. Reddy,85.29
T001460,South,Q4,2023,11176,134112,Mr./Ms. Mehta,124.99
T001461,South,Q3,2025,11912,142944,Mr./Ms. Sharma,117.83
T001462,Central,Q1,2025,9501,114012,Mr./Ms. Iyer,70.22
T001463,East,Q1,2024,7444,89328,Mr./Ms. Patel,87.19
T001464,West,Q3,2025,16910,202920,Mr./Ms. Patel,109.95
T001465,South,Q4,2023,12161,145932,Mr./Ms. Patel,104.77
T001466,Central,Q2,2025,8114,97368,Mr./Ms. Verma,116.62
T001467,Central,Q4,2025,15798,189576,Mr./Ms. Reddy,125.49
T001468,South,Q1,2025,17622,211464,Mr./Ms. Verma,100.96
T001469,Central,Q2,2025,9167,110004,Mr./Ms. Verma,83.5
T001470,South,Q3,2024,13548,162576,Mr./Ms. Singh,117.54
T001471,South,Q2,2024,11147,133764,Mr./Ms. Gupta,81.52
T001472,East,Q1,2024,14128,169536,Mr./Ms. Patel,120.68
T001473,West,Q4,2023,12306,147672,Mr./Ms. Verma,83.69
T001474,North,Q4,2023,7967,95604,Mr./Ms. Mehta,95.7
T001475,North,Q2,2024,18163,217956,Mr./Ms. Patel,100.33
T001476,North,Q1,2024,7997,95964,Mr./Ms. Singh,93.22
T001477,East,Q3,2024,8053,96636,Mr./Ms. Gupta,103.26
T001478,East,Q3,2023,15620,187440,Mr./Ms. Patel,105.37
T001479,North,Q4,2025,15525,186300,Mr./Ms. Mehta,114.3
T001480,South,Q4,2024,7666,91992,Mr./Ms. Gupta,95.15
T001481,Central,Q3,2023,9847,118164,Mr./Ms. Iyer,85.04
T001482,North,Q3,2023,15918,191016,Mr./Ms. Patel,118.04
T001483,North,Q3,2024,18637,223644,Mr./Ms. Verma,120.45
T001484,Central,Q2,2024,7274,87288,Mr./Ms. Gupta,92.92
T001485,West,Q1,2025,6963,83556,Mr./Ms. Mehta,99.28
T001486,West,Q3,2025,11807,141684,Mr./Ms. Singh,80.85
T001487,West,Q2,2024,12648,151776,Mr./Ms. Patel,105.65
T001488,North,Q2,2023,11853,142236,Mr./Ms. Gupta,129.94
T001489,South,Q1,2024,14072,168864,Mr./Ms. Patel,71.78
T001490,West,Q1,2023,14499,173988,Mr./Ms. Verma,97.88
T001491,South,Q4,2023,14063,168756,Mr./Ms. Mehta,105.59
T001492,East,Q4,2024,5354,64248,Mr./Ms. Singh,76.82
T001493,West,Q2,2024,5869,70428,Mr./Ms. Reddy,70.73
T001494,West,Q4,2024,9767,117204,Mr./Ms. Reddy,74.51
T001495,Central,Q1,2024,6907,82884,Mr./Ms. Sharma,109.42
T001496,East,Q4,2024,9402,112824,Mr./Ms. Patel,117.82
T001497,South,Q2,2023,10776,129312,Mr./Ms. Sharma,125.91
T001498,East,Q4,2025,14678,176136,Mr./Ms. Verma,113.06
T001499,East,Q4,2023,10927,131124,Mr./Ms. Mehta,80.48
T001500,West,Q3,2025,5790,69480,Mr./Ms. Singh,87.87
T001501,Central,Q2,2023,19888,238656,Mr./Ms. Patel,101.43
T001502,West,Q3,2024,18509,222108,Mr./Ms. Gupta,96.13
T001503,North,Q3,2024,8198,98376,Mr./Ms. Singh,127.45
T001504,West,Q2,2023,16770,201240,Mr./Ms. Singh,75.68
T001505,South,Q1,2025,14303,171636,Mr./Ms. Iyer,92.06
T001506,North,Q1,2023,15041,180492,Mr./Ms. Reddy,105.92
T001507,West,Q1,2023,9704,116448,Mr./Ms. Singh,70.77
T001508,Central,Q1,2025,18417,221004,Mr./Ms. Sharma,107.73
T001509,South,Q1,2024,13160,157920,Mr./Ms. Mehta,83.13
T001510,West,Q4,2025,7192,86304,Mr./Ms. Iyer,75.21
T001511,North,Q2,2025,9862,118344,Mr./Ms. Sharma,96.54
T001512,South,Q2,2025,5523,66276,Mr./Ms. Gupta,102.36
T001513,North,Q1,2025,10487,125844,Mr./Ms. Patel,122.14
T001514,North,Q3,2024,17711,212532,Mr./Ms. Patel,121.64
T001515,Central,Q1,2025,11038,132456,Mr./Ms. Iyer,112.73
T001516,Central,Q4,2025,19016,228192,Mr./Ms. Verma,89.08
T001517,Central,Q1,2025,10835,130020,Mr./Ms. Iyer,105.33
T001518,East,Q1,2024,9000,108000,Mr./Ms. Verma,116.72
T001519,Central,Q2,2024,12680,152160,Mr./Ms. Gupta,80.75
T001520,Central,Q1,2023,11708,140496,Mr./Ms. Sharma,77.75
T001521,North,Q3,2024,11319,135828,Mr./Ms. Gupta,92.43
T001522,Central,Q2,2025,5324,63888,Mr./Ms. Singh,71.45
T001523,North,Q1,2024,12993,155916,Mr./Ms. Reddy,87.65
T001524,South,Q2,2024,7089,85068,Mr./Ms. Singh,97.83
T001525,North,Q1,2023,18664,223968,Mr./Ms. Mehta,72.93
T001526,East,Q4,2025,19266,231192,Mr./Ms. Reddy,121.05
T001527,East,Q1,2024,14179,170148,Mr./Ms. Reddy,108.66
T001528,Central,Q1,2024,17504,210048,Mr./Ms. Verma,77.16
T001529,West,Q4,2025,7317,87804,Mr./Ms. Gupta,112.78
T001530,South,Q1,2025,5945,71340,Mr./Ms. Sharma,125.86
T001531,West,Q2,2024,19057,228684,Mr./Ms. Iyer,78.67
T001532,North,Q2,2025,17419,209028,Mr./Ms. Gupta,117.53
T001533,East,Q3,2023,12330,147960,Mr./Ms. Iyer,88.5
T001534,Central,Q4,2024,16332,195984,Mr./Ms. Reddy,81.71
T001535,West,Q4,2023,19931,239172,Mr./Ms. Patel,100.1
T001536,Central,Q2,2025,7128,85536,Mr./Ms. Gupta,90.03
T001537,North,Q4,2025,5718,68616,Mr./Ms. Gupta,103.07
T001538,North,Q1,2025,5786,69432,Mr./Ms. Reddy,71.07
T001539,West,Q1,2023,17725,212700,Mr./Ms. Verma,124.55
T001540,Central,Q1,2023,8091,97092,Mr./Ms. Sharma,99.41
T001541,North,Q4,2024,17426,209112,Mr./Ms. Mehta,129.21
T001542,East,Q2,2023,12973,155676,Mr./Ms. Patel,117.06
T001543,West,Q1,2023,13712,164544,Mr./Ms. Gupta,108.05
T001544,South,Q3,2025,14834,178008,Mr./Ms. Mehta,80.85
T001545,East,Q1,2023,9839,118068,Mr./Ms. Sharma,117.77
T001546,South,Q2,2025,13756,165072,Mr./Ms. Patel,97.52
T001547,East,Q3,2023,13710,164520,Mr./Ms. Gupta,76.75
T001548,South,Q2,2023,17796,213552,Mr./Ms. Iyer,107.11
T001549,West,Q1,2023,14512,174144,Mr./Ms. Singh,110.62
T001550,South,Q4,2025,6950,83400,Mr./Ms. Iyer,110.46
T001551,North,Q4,2024,19676,236112,Mr./Ms. Patel,125.04
T001552,North,Q3,2023,14049,168588,Mr./Ms. Sharma,73.27
T001553,North,Q3,2025,15368,184416,Mr./Ms. Patel,99.64
T001554,South,Q1,2024,16763,201156,Mr./Ms. Gupta,100.94
T001555,West,Q1,2024,15125,181500,Mr./Ms. Gupta,110.75
T001556,Central,Q3,2024,10785,129420,Mr./Ms. Mehta,81.95
T001557,North,Q1,2025,10197,122364,Mr./Ms. Mehta,70.54
T001558,North,Q4,2023,16529,198348,Mr./Ms. Verma,94.27
T001559,Central,Q4,2023,5839,70068,Mr./Ms. Singh,110.13
T001560,West,Q1,2025,10453,125436,Mr./Ms. Gupta,122.52
T001561,West,Q4,2025,14986,179832,Mr./Ms. Sharma,126.86
T001562,South,Q4,2025,6201,74412,Mr./Ms. Gupta,92.72
T001563,North,Q1,2024,12829,153948,Mr./Ms. Singh,79.26
T001564,East,Q3,2024,9431,113172,Mr./Ms. Sharma,128.87
T001565,North,Q4,2025,16447,197364,Mr./Ms. Verma,101.55
T001566,South,Q4,2024,16966,203592,Mr./Ms. Sharma,103.31
T001567,West,Q3,2023,5861,70332,Mr./Ms. Reddy,71.15
T001568,North,Q4,2025,5691,68292,Mr./Ms. Sharma,88.02
T001569,North,Q1,2025,7138,85656,Mr./Ms. Mehta,103.1
T001570,North,Q4,2024,9608,115296,Mr./Ms. Iyer,101.51
T001571,South,Q3,2024,12701,152412,Mr./Ms. Patel,120.5
T001572,West,Q4,2024,17560,210720,Mr./Ms. Iyer,129.2
T001573,West,Q4,2025,16818,201816,Mr./Ms. Singh,121.42
T001574,West,Q1,2023,10814,129768,Mr./Ms. Patel,98.91
T001575,North,Q2,2024,9147,109764,Mr./Ms. Iyer,106.57
T001576,North,Q2,2025,6899,82788,Mr./Ms. Patel,112.7
T001577,Central,Q3,2025,11325,135900,Mr./Ms. Singh,80.91
T001578,South,Q2,2025,6551,78612,Mr./Ms. Mehta,122.82
T001579,West,Q1,2024,6174,74088,Mr./Ms. Sharma,121.06
T001580,East,Q3,2024,17003,204036,Mr./Ms. Reddy,71.17
T001581,North,Q4,2023,12275,147300,Mr./Ms. Iyer,123.77
T001582,Central,Q4,2024,5204,62448,Mr./Ms. Iyer,115.7
T001583,West,Q2,2025,9611,115332,Mr./Ms. Patel,96.41
T001584,North,Q4,2025,9298,111576,Mr./Ms. Mehta,103.55
T001585,North,Q4,2023,14692,176304,Mr./Ms. Patel,109.43
T001586,North,Q3,2024,11398,136776,Mr./Ms. Singh,95.62
T001587,East,Q3,2024,5616,67392,Mr./Ms. Mehta,116.45
T001588,Central,Q3,2024,11190,134280,Mr./Ms. Mehta,71.37
T001589,North,Q3,2023,18056,216672,Mr./Ms. Singh,87.25
T001590,East,Q1,2025,15656,187872,Mr./Ms. Verma,99.76
T001591,East,Q4,2024,5191,62292,Mr./Ms. Singh,78.91
T001592,East,Q1,2025,19654,235848,Mr./Ms. Gupta,101.74
T001593,East,Q1,2025,13246,158952,Mr./Ms. Reddy,79.91
T001594,South,Q3,2023,11422,137064,Mr./Ms. Singh,85.68
T001595,Central,Q4,2025,8735,104820,Mr./Ms. Patel,128.1
T001596,East,Q3,2024,9011,108132,Mr./Ms. Mehta,77.63
T001597,South,Q3,2023,10839,130068,Mr./Ms. Singh,81.87
T001598,Central,Q2,2025,17582,210984,Mr./Ms. Singh,115.97
T001599,North,Q4,2023,15796,189552,Mr./Ms. Gupta,101.31
T001600,East,Q2,2023,18719,224628,Mr./Ms. Singh,125.28
T001601,Central,Q2,2025,7411,88932,Mr./Ms. Patel,77.85
T001602,South,Q3,2025,8717,104604,Mr./Ms. Reddy,97.14
T001603,South,Q2,2025,16601,199212,Mr./Ms. Sharma,116.71
T001604,South,Q1,2023,11714,140568,Mr./Ms. Reddy,116.69
T001605,West,Q1,2025,12242,146904,Mr./Ms. Verma,124.21
T001606,East,Q1,2025,7722,92664,Mr./Ms. Sharma,98.42
T001607,Central,Q2,2024,16462,197544,Mr./Ms. Verma,128.99
T001608,West,Q1,2025,6133,73596,Mr./Ms. Sharma,117.72
T001609,East,Q4,2024,13141,157692,Mr./Ms. Sharma,122.41
T001610,Central,Q3,2024,12898,154776,Mr./Ms. Singh,84.12
T001611,Central,Q2,2023,6765,81180,Mr./Ms. Verma,93.69
T001612,South,Q4,2024,10807,129684,Mr./Ms. Mehta,111.5
T001613,North,Q1,2023,19308,231696,Mr./Ms. Verma,79.42
T001614,Central,Q4,2023,11233,134796,Mr./Ms. Singh,114.8
T001615,West,Q4,2024,11767,141204,Mr./Ms. Sharma,83.97
T001616,Central,Q4,2024,11286,135432,Mr./Ms. Sharma,126.84
T001617,West,Q4,2024,8660,103920,Mr./Ms. Verma,85.76
T001618,South,Q1,2023,18419,221028,Mr./Ms. Sharma,85.79
T001619,North,Q1,2023,7091,85092,Mr./Ms. Sharma,124.38
T001620,North,Q3,2024,5916,70992,Mr./Ms. Reddy,72.18
T001621,North,Q1,2024,6664,79968,Mr./Ms. Iyer,86.83
T001622,East,Q1,2025,10244,122928,Mr./Ms. Verma,96.53
T001623,Central,Q1,2025,8175,98100,Mr./Ms. Sharma,122.8
T001624,Central,Q2,2023,15443,185316,Mr./Ms. Sharma,78.7
T001625,South,Q3,2025,11346,136152,Mr./Ms. Sharma,102.56
T001626,West,Q3,2025,16563,198756,Mr./Ms. Iyer,106.08
T001627,Central,Q4,2024,6926,83112,Mr./Ms. Mehta,111.56
T001628,West,Q1,2024,18046,216552,Mr./Ms. Mehta,119.1
T001629,East,Q1,2025,5672,68064,Mr./Ms. Reddy,122.76
T001630,Central,Q2,2024,10265,123180,Mr./Ms. Singh,113.04
T001631,South,Q3,2023,10539,126468,Mr./Ms. Verma,125.51
T001632,West,Q2,2025,10630,127560,Mr./Ms. Mehta,84.83
T001633,East,Q2,2023,7287,87444,Mr./Ms. Verma,128.74
T001634,North,Q2,2024,15468,185616,Mr./Ms. Gupta,124.7
T001635,South,Q3,2023,6106,73272,Mr./Ms. Singh,127.12
T001636,West,Q1,2024,17573,210876,Mr./Ms. Patel,80.54
T001637,South,Q2,2023,17532,210384,Mr./Ms. Gupta,103.43
T001638,North,Q4,2025,11081,132972,Mr./Ms. Verma,118.46
T001639,West,Q1,2024,16642,199704,Mr./Ms. Singh,106.3
T001640,West,Q3,2024,7444,89328,Mr./Ms. Singh,97.23
T001641,East,Q4,2023,10728,128736,Mr./Ms. Iyer,118.27
T001642,East,Q2,2024,6965,83580,Mr./Ms. Mehta,129.81
T001643,North,Q2,2025,17225,206700,Mr./Ms. Reddy,125.95
T001644,South,Q1,2024,9972,119664,Mr./Ms. Sharma,76.13
T001645,South,Q4,2023,13755,165060,Mr./Ms. Iyer,122.03
T001646,North,Q1,2025,8533,102396,Mr./Ms. Verma,115.34
T001647,Central,Q2,2023,10772,129264,Mr./Ms. Verma,98.76
T001648,East,Q2,2025,15395,184740,Mr./Ms. Gupta,77.37
T001649,East,Q1,2025,15224,182688,Mr./Ms. Mehta,73.63
T001650,South,Q2,2024,6647,79764,Mr./Ms. Iyer,99.6
T001651,South,Q3,2024,18459,221508,Mr./Ms. Verma,88.17
T001652,East,Q3,2023,8040,96480,Mr./Ms. Iyer,104.62
T001653,West,Q1,2025,15231,182772,Mr./Ms. Singh,128.36
T001654,South,Q3,2023,15611,187332,Mr./Ms. Singh,96.75
T001655,West,Q1,2024,19339,232068,Mr./Ms. Gupta,100.0
T001656,West,Q2,2024,6174,74088,Mr./Ms. Iyer,121.72
T001657,North,Q4,2024,14197,170364,Mr./Ms. Reddy,95.2
T001658,West,Q3,2025,16435,197220,Mr./Ms. Sharma,95.37
T001659,East,Q4,2025,17428,209136,Mr./Ms. Mehta,123.34
T001660,North,Q4,2023,6738,80856,Mr./Ms. Sharma,102.46
T001661,North,Q3,2023,17792,213504,Mr./Ms. Singh,73.9
T001662,East,Q4,2024,12832,153984,Mr./Ms. Iyer,85.58
T001663,North,Q4,2024,10268,123216,Mr./Ms. Singh,92.6
T001664,West,Q4,2024,8195,98340,Mr./Ms. Patel,74.6
T001665,North,Q3,2024,11626,139512,Mr./Ms. Patel,114.44
T001666,East,Q2,2024,12762,153144,Mr./Ms. Verma,122.25
T001667,East,Q4,2023,10934,131208,Mr./Ms. Mehta,110.7
T001668,Central,Q1,2025,11081,132972,Mr./Ms. Gupta,117.92
T001669,South,Q3,2025,9536,114432,Mr./Ms. Gupta,100.03
T001670,East,Q3,2024,8923,107076,Mr./Ms. Reddy,115.28
T001671,North,Q2,2025,10324,123888,Mr./Ms. Sharma,108.45
T001672,East,Q1,2024,9997,119964,Mr./Ms. Mehta,82.15
T001673,East,Q1,2023,17373,208476,Mr./Ms. Verma,85.09
T001674,East,Q3,2023,18190,218280,Mr./Ms. Mehta,95.5
T001675,Central,Q3,2025,10106,121272,Mr./Ms. Gupta,88.04
T001676,South,Q4,2025,6529,78348,Mr./Ms. Sharma,78.98
T001677,Central,Q1,2024,19101,229212,Mr./Ms. Sharma,116.03
T001678,North,Q3,2023,17694,212328,Mr./Ms. Singh,97.13
T001679,South,Q3,2023,12412,148944,Mr./Ms. Patel,113.47
T001680,South,Q4,2025,17708,212496,Mr./Ms. Reddy,89.89
T001681,Central,Q3,2023,13967,167604,Mr./Ms. Patel,101.3
T001682,East,Q4,2024,7730,92760,Mr./Ms. Singh,79.1
T001683,North,Q4,2023,14044,168528,Mr./Ms. Iyer,103.51
T001684,East,Q2,2025,19928,239136,Mr./Ms. Sharma,73.94
T001685,Central,Q2,2024,13811,165732,Mr./Ms. Sharma,110.46
T001686,North,Q4,2024,14867,178404,Mr./Ms. Verma,104.32
T001687,East,Q1,2024,15742,188904,Mr./Ms. Mehta,103.95
T001688,North,Q1,2024,18464,221568,Mr./Ms. Verma,96.35
T001689,Central,Q3,2024,5332,63984,Mr./Ms. Sharma,119.25
T001690,Central,Q2,2023,17476,209712,Mr./Ms. Iyer,97.45
T001691,Central,Q2,2023,8775,105300,Mr./Ms. Mehta,77.99
T001692,Central,Q2,2025,9668,116016,Mr./Ms. Patel,95.43
T001693,North,Q1,2025,5089,61068,Mr./Ms. Sharma,103.26
T001694,South,Q3,2025,19593,235116,Mr./Ms. Iyer,93.5
T001695,East,Q3,2025,14553,174636,Mr./Ms. Iyer,108.11
T001696,Central,Q4,2024,6441,77292,Mr./Ms. Verma,104.28
T001697,Central,Q3,2025,11783,141396,Mr./Ms. Mehta,106.69
T001698,West,Q1,2025,14637,175644,Mr./Ms. Verma,128.17
T001699,Central,Q3,2024,11021,132252,Mr./Ms. Gupta,106.12
T001700,North,Q1,2024,16921,203052,Mr./Ms. Gupta,84.4
T001701,South,Q2,2023,13055,156660,Mr./Ms. Gupta,104.14
T001702,West,Q4,2023,12558,150696,Mr./Ms. Singh,74.79
T001703,Central,Q3,2025,18521,222252,Mr./Ms. Reddy,103.17
T001704,West,Q4,2025,14874,178488,Mr./Ms. Iyer,78.67
T001705,South,Q1,2023,5678,68136,Mr./Ms. Singh,73.41
T001706,West,Q4,2024,13168,158016,Mr./Ms. Sharma,128.78
T001707,South,Q2,2025,12141,145692,Mr./Ms. Iyer,94.44
T001708,East,Q2,2025,16549,198588,Mr./Ms. Reddy,72.77
T001709,North,Q3,2023,14726,176712,Mr./Ms. Mehta,104.51
T001710,East,Q2,2024,7585,91020,Mr./Ms. Patel,121.81
T001711,East,Q3,2024,16610,199320,Mr./Ms. Singh,71.37
T001712,West,Q2,2023,17106,205272,Mr./Ms. Mehta,79.53
T001713,South,Q1,2024,7707,92484,Mr./Ms. Singh,100.15
T001714,North,Q3,2025,15007,180084,Mr./Ms. Verma,95.24
T001715,North,Q1,2023,19810,237720,Mr./Ms. Reddy,115.32
T001716,North,Q1,2025,12961,155532,Mr./Ms. Mehta,93.75
T001717,West,Q4,2023,13336,160032,Mr./Ms. Reddy,96.42
T001718,West,Q3,2023,16868,202416,Mr./Ms. Reddy,122.44
T001719,South,Q1,2023,8778,105336,Mr./Ms. Sharma,97.13
T001720,Central,Q4,2023,7040,84480,Mr./Ms. Verma,87.41
T001721,South,Q3,2024,11805,141660,Mr./Ms. Singh,117.35
T001722,Central,Q3,2023,5455,65460,Mr./Ms. Gupta,99.04
T001723,East,Q4,2023,19824,237888,Mr./Ms. Reddy,88.47
T001724,Central,Q1,2023,12225,146700,Mr./Ms. Sharma,104.23
T001725,East,Q3,2025,10268,123216,Mr./Ms. Reddy,74.91
T001726,South,Q3,2025,8064,96768,Mr./Ms. Reddy,89.0
T001727,North,Q1,2023,9105,109260,Mr./Ms. Gupta,82.67
T001728,South,Q4,2023,14423,173076,Mr./Ms. Gupta,75.96
T001729,South,Q4,2024,16552,198624,Mr./Ms. Iyer,105.64
T001730,South,Q4,2023,17962,215544,Mr./Ms. Iyer,103.41
T001731,North,Q3,2024,16823,201876,Mr./Ms. Sharma,108.1
T001732,West,Q2,2023,17810,213720,Mr./Ms. Verma,121.03
T001733,South,Q4,2024,8428,101136,Mr./Ms. Reddy,101.88
T001734,South,Q2,2025,14432,173184,Mr./Ms. Iyer,88.42
T001735,East,Q4,2025,10879,130548,Mr./Ms. Iyer,98.38
T001736,East,Q4,2024,17767,213204,Mr./Ms. Reddy,104.36
T001737,South,Q3,2024,11170,134040,Mr./Ms. Patel,122.73
T001738,East,Q3,2024,19221,230652,Mr./Ms. Reddy,83.29
T001739,Central,Q4,2023,17871,214452,Mr./Ms. Singh,124.45
T001740,East,Q4,2025,6165,73980,Mr./Ms. Mehta,71.68
T001741,Central,Q2,2023,7525,90300,Mr./Ms. Sharma,72.92
T001742,Central,Q2,2024,5098,61176,Mr./Ms. Patel,119.98
T001743,West,Q4,2024,19711,236532,Mr./Ms. Singh,87.54
T001744,South,Q2,2025,6945,83340,Mr./Ms. Sharma,96.07
T001745,East,Q2,2024,19986,239832,Mr./Ms. Sharma,125.92
T001746,Central,Q4,2025,5598,67176,Mr./Ms. Patel,102.83
T001747,East,Q2,2025,8973,107676,Mr./Ms. Patel,82.51
T001748,East,Q4,2024,19842,238104,Mr./Ms. Iyer,125.26
T001749,North,Q3,2025,9852,118224,Mr./Ms. Singh,104.92
T001750,West,Q1,2023,11908,142896,Mr./Ms. Sharma,102.71
T001751,East,Q2,2023,15639,187668,Mr./Ms. Gupta,106.0
T001752,Central,Q4,2025,6732,80784,Mr./Ms. Gupta,80.64
T001753,North,Q4,2024,19962,239544,Mr./Ms. Verma,79.73
T001754,Central,Q1,2023,6296,75552,Mr./Ms. Mehta,113.22
T001755,North,Q1,2023,15674,188088,Mr./Ms. Iyer,117.45
T001756,East,Q3,2023,10584,127008,Mr./Ms. Patel,100.0
T001757,East,Q4,2024,10395,124740,Mr./Ms. Gupta,78.93
T001758,South,Q1,2023,10167,122004,Mr./Ms. Gupta,76.45
T001759,South,Q4,2024,18562,222744,Mr./Ms. Iyer,107.33
T001760,West,Q3,2023,10869,130428,Mr./Ms. Reddy,111.68
T001761,West,Q3,2024,10233,122796,Mr./Ms. Iyer,121.85
T001762,West,Q2,2023,10360,124320,Mr./Ms. Iyer,110.32
T001763,South,Q1,2023,10028,120336,Mr./Ms. Verma,88.09
T001764,North,Q1,2023,8601,103212,Mr./Ms. Verma,94.94
T001765,East,Q2,2024,14992,179904,Mr./Ms. Reddy,115.05
T001766,East,Q1,2023,15691,188292,Mr./Ms. Mehta,95.88
T001767,West,Q3,2023,18169,218028,Mr./Ms. Mehta,126.58
T001768,North,Q2,2024,12944,155328,Mr./Ms. Iyer,121.46
T001769,South,Q2,2025,18813,225756,Mr./Ms. Reddy,71.13
T001770,West,Q1,2024,14334,172008,Mr./Ms. Verma,80.74
T001771,North,Q3,2023,13741,164892,Mr./Ms. Mehta,83.18
T001772,East,Q4,2024,7335,88020,Mr./Ms. Singh,113.1
T001773,North,Q1,2023,18825,225900,Mr./Ms. Patel,88.85
T001774,Central,Q3,2023,18042,216504,Mr./Ms. Patel,105.9
T001775,Central,Q2,2024,13540,162480,Mr./Ms. Patel,105.48
T001776,East,Q1,2023,6930,83160,Mr./Ms. Verma,80.05
T001777,East,Q2,2025,13619,163428,Mr./Ms. Verma,100.59
T001778,Central,Q4,2025,19594,235128,Mr./Ms. Patel,122.13
T001779,North,Q1,2025,17387,208644,Mr./Ms. Sharma,81.7
T001780,South,Q4,2025,13295,159540,Mr./Ms. Singh,94.32
T001781,West,Q3,2023,18336,220032,Mr./Ms. Mehta,114.03
T001782,West,Q3,2024,8463,101556,Mr./Ms. Patel,114.15
T001783,North,Q4,2024,14273,171276,Mr./Ms. Iyer,122.82
T001784,South,Q2,2024,12163,145956,Mr./Ms. Patel,104.68
T001785,Central,Q2,2025,11073,132876,Mr./Ms. Iyer,92.84
T001786,West,Q2,2025,10456,125472,Mr./Ms. Patel,123.86
T001787,North,Q4,2024,6217,74604,Mr./Ms. Gupta,115.23
T001788,Central,Q4,2023,17006,204072,Mr./Ms. Reddy,70.31
T001789,Central,Q2,2024,16057,192684,Mr./Ms. Gupta,120.03
T001790,South,Q4,2023,12026,144312,Mr./Ms. Mehta,105.95
T001791,Central,Q4,2024,7834,94008,Mr./Ms. Verma,126.28
T001792,East,Q4,2024,13837,166044,Mr./Ms. Patel,117.54
T001793,South,Q1,2023,11577,138924,Mr./Ms. Singh,78.09
T001794,East,Q4,2024,12378,148536,Mr./Ms. Iyer,96.7
T001795,South,Q1,2025,19698,236376,Mr./Ms. Sharma,81.78
T001796,North,Q1,2024,11165,133980,Mr./Ms. Gupta,104.9
T001797,East,Q2,2025,19013,228156,Mr./Ms. Patel,120.0
T001798,South,Q2,2025,11391,136692,Mr./Ms. Iyer,124.35
